id,year,text,ciarfn,company,ciarfn2
262936,1903,JOHNSON S SHIPLEY COAL COMPANY. LIMITED.,Johnson Shipley Coal Company Limited,JOHNSON SHIPLEY COAL COMPANY LIMITED,Johnson Shipley Coal Company Limited
294998,1908,"JOHNSTONE RAI DFONTEIN GOLD MIN ING CO., LTD. Directors Qualification, 500 shares . J. B. Robinson, Chairman. J. W. 8. Langerman, M.L.A., Vice-Chairman.",Johnstone Rai Dfontein Gold Min,JOHNSTONE RAI DFONTEIN GOLD MIN,Johnstone Randfontein Gold Mining Limited
295010,1908,JOHNSTONE HANDFONTEIN GOLD,Johnstone Randfontein Gold Mining Limited,JOHNSTONE RAI DFONTEIN GOLD MIN,Johnstone Randfontein Gold Mining Limited
11396,1887,"JOHORE DEVELOPMENT COMMITTEE,",Johore Development Committee Limited,JOHORE DEVELOPMENT COMMITTEE,Johore Development Committee Limited
11410,1887,"JOHORE TIN STREAMING COMPANY,",Johore Tin Streaming Company Limited,JOHORE TIN STREAMING COMPANY,Johore Tin Streaming Company Limited
567011,1912,ST. JOHT DETL EYrM LIMITED.,Joht Detl Eyrm Limited,JOHT DETL EYRM LIMITED,Joht Detl Eyrm Limited
247786,1903,JOINT STOCK,Joint Stock Companies Journal,JOINT STOCK COMPANIES JOURNAL,Joint Stock Companyes Journal
372109,1909,JOINT STOCK COMPANIES JOURNAL deals,Joint Stock Investment Company Limited,JOINT STOCK COMPANIES JOURNAL,Joint Stock Investment Company Limited
557254,1912,JONA8 AND OOLVEB.,Jona And Oolveb,JONA AND OOLVEB,Jonas And Colver Limited
434804,1910,"The dividend for 1908-9 was paid : 8s. 6d. Nov. 11th, 1908, and 23s. The accounts for year ended March 31st, 1908, submitted in Glasgow 1908, showed £133,068 profit, making with balance forward £161,562 absorbed £115,500, directors fees £2 500, and written off depreciation leaving £33,562 carried forward. 1 lie accounts for year ended March submitted in Glasgow May 14th, 1909, showed £60,224 profit, balance forward a sum of £93,786 j dividends absorbed £48,000, depreciation £10,000, directors fees £2,500, leaving £33,286 carried Ordinary reserve £50,000. Transfer form, common ; fee, 2s. 6d. ordinary, 23£. JONAS AND COLVeR, LIMITED.",Jonas And Colver Limited,JONAS AND COLVER LIMITED,Jonas And Colver Limited
169115,1894,"JOPLIN SYNDICATE, LIMITED.",Joplin Syndicate Limited,JOPLIN SYNDICATE LIMITED,Joplin Syndicate Limited
262962,1903,JORDAN COLLIERY C OMPANYI LIMITED.,Jordan Colliery Ompanyi Limited,JORDAN COLLIERY OMPANYI LIMITED,Jordan Colliery Company Limited
925555,1918,"JOS TlN AREA NIGERIA , LTD. Directors Qualification, £100 . .",Jos Area Nigeria Limited,JOS AREA NIGERIA LIMITED,Jos Area Nigeria Limited
528565,1912,"JOS TIN AREA LN1GERTA IMITED. A. Directors Qualification £100 . Leaver, Chairman. | L. N. Way. | F. S. Saunders. | J. B. Parsons.",Jos Tin Areadlqiqebj Limited,JOS TIN AREA LNIGERTA IMITED,Jos Area Nigeria Limited
1092607,1922,"JOS TIN A REA NIGER-IA . LTTJ Directors Qualification, £100 . ,",Jos Tin Rea Niger Lttj,JOS TIN REA NIGER LTTJ,Jos Area Nigeria Limited
735080,1915,"JOSE MINES, LIMITED.",Jose Mines Limited,JOSE MINES LIMITED,Jose Mines Limited
262976,1903,"JOSEPH DANDO AND Co., LIMITED.",Joseph Dando And Limited,JOSEPH DANDO AND LIMITED,Joseph Dando And Limited
169123,1894,"JOSEPH DAVIES, LIMITED.",Joseph Davies Limited,JOSEPH DAVIES LIMITED,Joseph Davies Limited
843655,1917,JOSEPH EVANS,Joseph Evans Sons Verhampton Limited,JOSEPH EVANS SONS VERHAMPTON LIMITED,Joseph Evans Sons Verhampton Limited
969872,1919,JOSEPH HAIGH. LTD. D1rectors A. B. Haigh ; G. R. Haigh; H. V. Haigh; L. R. Haigh.,Joseph Haigh Limited,JOSEPH HAIGH LIMITED,Joseph Haigh Limited
434808,1910,"The authorised capital is £500,000, in 21 ,000 preference and 479,000 shares of £1 each ; all the preference and 381,503 ordinary shares folly paid, and 70,000 ordinary are issued and 5s. paid. The preference rank pari passu with ordinary as to dividends, and have priority repayment. Thcra are £47,100 part of £100,0001 debentures. are issued to shareholders only. Transfer form, common ; fee, 2s. JOSEPH TUKN6-R AND SONS, LIMITED.",Joseph Tukn And Sons Limited,JOSEPH TUKN AND SONS LIMITED,Joseph Tukn And Sons Limited
434810,1910,JOSEPH TURNEB AND SONS,Joseph Turner And Sons Limited,JOSEPH TURNEB AND SONS,Joseph Turner And Sons Limited
36936,1888,"JOSEPHINE MINING COMPANY, LIMITED.",Josephine Mining Company Limited,JOSEPHINE MINING COMPANY LIMITED,Josephine Mining Company Limited
392249,1910,"to 7 nd 700,008j;o 800,007. JOTjRDIE lJNITED GOLD MINES, LIMITED. Directors Qualification, first directors, nil",Jotjrdie Ljnited Gold Mines Limited,JOTJRDIE LJNITED GOLD MINES LIMITED,Jotjrdie Ljnited Gold Mines Limited
351586,1909,"JOUBERT-PIENAAR SYNDICATE, LIMITED. This company was registered March 27tb, 1903 see vol. for 1906 . On October",Joubert Pienaar Syndicate Limited,JOUBERT PIENAAR SYNDICATE LIMITED,Joubert Pienaar Syndicate Limited
335985,1909,"JOURbTE UNITED GOLD MINES. LIMITED. Directors Qualification, first directors, nil ; others, £100 .",Jourbte United Gold Mines Limited,JOURBTE UNITED GOLD MINES LIMITED,Jourbte United Gold Mines Limited
279902,1908,"JOURDIE UNITED GOLD MINES. LIMITED. Directors Qualification, flrBt directors, nil j others, £100 .",Jourdie United Gold Mines Limited,JOURDIE UNITED GOLD MINES LIMITED,Jourdie United Gold Mines Limited
375814,1909,"JTJMPE R GOL D S Y N D I C AT E . CALIFORNIA, LIMITED.",Jtjmpe Gol California Limited,JTJMPE GOL CALIFORNIA LIMITED,Jtjmpe Gold California Limited
528591,1912,"JUANITA MINES OFL RHODESIA, LIMITED.",Juanita Mines Rhodesia Limited,JUANITA MINES OFL RHODESIA LIMITED,Juanita Mines Rhodesia Limited
467695,1911,JUANITA Ml NES.OF RHO DES11A LIM I TE D.,Juanita Nes Rho Des Lim,JUANITA NES RHO DES LIM,Juanita Mines Rhodesia Limited
1134165,1923,"JUANITADMINES OF RHODESIA. LTD. J. 1rectors Qualification, 100 shares . A. 000 er, Chairman.",Juanitadmines Rhodesia Limited,JUANITADMINES RHODESIA LIMITED,Juanitadmines Rhodesia Limited
528603,1912,"settling day in shares Nos. 1 to 130,000. Latest price, Is., 2s. JUBILEE DIAMOND JvfTN INiG Y NDTC ATETIJ MTTED;",Jubilee Diamond Syndicate Limited,JUBILEE DIAMOND JVFTN INIG NDTC,Jubilee Diamond Syndicate Limited
153595,1893,"JUBILEE GOLD COMPANY, LIMITED.",Jubilee Gold Company Limited,JUBILEE GOLD COMPANY LIMITED,Jubilee Gold Company Limited
235853,1895,"JUBILEE GOLD COMPANY, LIMITED.",Jubilee Gold Mining Company Limited,JUBILEE GOLD COMPANY LIMITED,Jubilee Gold Mining Company Limited
1009644,1920,"JUDD, BEVAN AND DAVID, LTD.",Judd Bevan And David Limited,JUDD BEVAN AND DAVID LIMITED,Judd Bevan And David Limited
658106,1914,JUGA. NIGERIA TIN,Juga Nigeria Tin And Power,JUGA NIGERIA TIN,Juga Nigeria Tin And Power
624753,1913,"hHoVuse, 11112, Ludgate Hill, E.C. JULIA COPPER MINING qYN DlCATE, LIMITED. V A",Julia Copper Mining Syndicate Limited,JULIA COPPER MINING QYN DQCATE,Julia Copper Mining Syndicate Limited
495431,1911,JULIAN HAWTHORNE COMPANY.,Julian Hawthorne Company,JULIAN HAWTHORNE COMPANY,Julian Hawthorne Company
384302,1909,"ST. JULIENS COPPER MINES. LIMITED. Liquidator W. H. Swannell, , Budge Row, E.C.",Juliens Copper Mines Limited,JULIENS COPPER MINES LIMITED,Juliens Copper Mines Limited
586211,1913,"Latest price, 53, 3 . JUMBIL NIGERIAVI TINV AREASfJM-WEDI SecretaryDirectors-W. bl. LnneTJiA. Scrivener. and Oflices G- v- 1110 , 1 , uckleralmry, l-Li .",Jumbil Nigeriavi Tinv Areasfjm Wedi,JUMBIL NIGERIAVI TINV AREASFJM WEDI,Jumbil Nigeriavi Tinv Areasfjm Wedi
861643,1917,"JUMBO GOL: MINING comPANY LIMITED,",Jumbo Gol Mining Ompany Limited,JUMBO GOL MINING OMPANY LIMITED,Jumbo Gold Mining Company Limited
295084,1908,"JUMBO GOLD Ml NiN G COMPANY, LfMITED Trustees for Debenture-Holders C. Hilliard ; C. G. Wright.",Jumbo Gold Mining Limited,JUMBO GOLD COMPANY LFMITED,Jumbo Gold Mining Company Limited
1050947,1921,JUMBO 00 LID MI ING,Jumbo Lid Ing,JUMBO LID ING,Jumbo Gold Mining Company Limited
1134191,1923,JUMBODGOLD MINING C95. LTD.,Jumbodgold Mining Limited,JUMBODGOLD MINING LIMITED,Jumbo Gold Mining Company Limited
121465,1891,JUMPEBS EXTENSION GOLD,Jumpebs Extension Gold,JUMPEBS EXTENSION GOLD,Jumpebs Extension Gold
557275,1912,JUMPER CALIFORNIAN GOLD MINES.,Jumper Californian Gold Mines,JUMPER CALIFORNIAN GOLD MINES,Jumper Californian Gold Mines
495441,1911,JUM PER GOLD SYNDICATE. CALIFORNIA. LIMI T fcU.,Jumper Gold Syndicate California Limited,JUM PER GOLD SYNDICATE CALIFORNIA,Jumper Gold Syndicate California Limited
216238,1895,"JUMPERS DEEP, LIMITED.",Jumpers Deep Limited,JUMPERS DEEP LIMITED,Jumpers Deep Limited
85454,1889,"JUMPERS EXTENSION GOLD MINING COMPANY,",Jumpers Extension Gold Mining Company,JUMPERS EXTENSION GOLD MINING COMPANY,Jumpers Extension Gold Mining Company
295178,1908,"JUMPERS GOLD MINING COM PA N YTT-TmTTEDT Directors Qualification, £100 .",Jumpers Gold Mining Company Limited,JUMPERS GOLD MINING COM YTT,Jumpers Gold Mining Company Limited
1092698,1922,"JUNCTION iNOTiTH Brick EN FIIFWN E,",Junction Inotith Fiifwn,JUNCTION INOTITH FIIFWN,Junction Inotith Fiifwn
169130,1894,"JUNCTION LEADS GOLD SYNDICATE, LIMITED.",Junction Leads Gold Syndicate Limited,JUNCTION LEADS GOLD SYNDICATE LIMITED,Junction Leads Gold Syndicate Limited
925674,1918,JUNCTION NORTH BROK EN HILL,Junction North Broken Hill Mine,JUNCTION NORTH BROK HILL,Junction North Broken Hill Mine
36996,1888,"JUNCTION REEFS GOLD MINE, LIMITED.",Junction Reefs Mines Company Limited,JUNCTION REEFS MINES COMPANY LIMITED,Junction Reefs Mines Company Limited
319925,1908,"JUNE MINING COMPANY. LIMITED. Directors Qualification, £100 . R, B. Barrett. | Charles J. Secretary and Milward. I George L. White. George A. Beer. | William Wayt . Offices William H. Giles, 30, Union Street, Burton-on-Trent.",June Mining Company Limited,JUNE MINING COMPANY LIMITED,June Mining Company Limited
405970,1910,"JUNGLE PRWEECJORS, LlMrTEDr",Jungle Prweecjors Llmrtedr,JUNGLE PRWEECJORS LLMRTEDR,Jungle Prweecjors Llmrtedr
925682,1918,JUPITER GOL-D MINING CO. LTD.,Jupiter Gold Com Pany Limited,JUPITER GOL MINING LIMITED,Jupiter Gold Company Limited
658314,1914,JUPITER GOLD MINING,Jupiter Gold Mining Company Limited,JUPITER GOLD COM PANY LIMITED,Jupiter Gold Company Limited
735137,1915,"JUPITER GOLD MINING Secretaries and Oflices Consolidated Gold Fields of South Africa, Limited,",Jupiter Gold Mining Company Limll,JUPITER GOLD MINING COMPANY LIMLL,Jupiter Gold Company Limited
969961,1919,"JUPITER GOLD MINING CO., LTD. Directors Qualification, £500 D. Ghristopherson, C.B.E., Chairman. I H. C. Boyd.",Jupiter Gold Mining Limited,JUPITER GOLD MINING LIMITED,Jupiter Gold Company Limited
405977,1910,JUPiTER GO LP nvTlN I NG CO M PAN YT U MlTEl 7,Jupiter Pan Mltei,JUPITER PAN MLTEI,Jupiter Pan Mltei
658324,1914,"JUST lN-TIME GOLD MINING COMPANY, LIMITED. Directors C. Hillibrd. Chairman; 1. D. Buhonpi 1. w. Brocmheod. Secretary and. Ofices P. 1 . Harley, 110, Blshopsgsts, E.C.",Just Time Gold Mining Company,JUST TIME GOLD MINING COMPANY,Just Time Gold Mining Company
20845,1887,ST. JUST UNITED MINING COMPANY.,Just United Mining Company,JUST UNITED MINING COMPANY,Just United Mining Company
183323,1894,"JUSTICE GOLD MINING COMPANY, LIMITED.",Justice Gold Mining Company Limited,JUSTICE GOLD MINING COMPANY LIMITED,Justice Gold Mining Company Limited
295284,1908,"JUSTIN GOLD MINING SYNDICATE, LIMITED.",Justin Gold Mining Syndicate Limited,JUSTIN GOLD MINING SYNDICATE LIMITED,Justin Gold Mining Syndicate Limited
624479,1913,"JVEWEL SYNDICATE, LIMITED.",Jvewel Syndicate Limited,JVEWEL SYNDICATE LIMITED,Jvewel Syndicate Limited
925644,1918,"highest, ls. 6d.; lowest, 3d.; 1916: highest, ls.; lowest, 3d.; 1917: highest, 9d; lowest, 3d. Latest price, 1s. JWCTIQN NORTH BROKEN HILL MINE,",Jwctiqn North Broken Hill Mine,JWCTIQN NORTH BROKEN HILL MINE,Jwctiqn North Broken Hill Mine
1133626,1923,JZG ER SF ONTEIN NEW MINING AND EXPL. 00.. LTD.,Jzg Ontein New Mining And,JZG ONTEIN NEW MINING AND,Jzg Ontein New Mining And
295305,1908,"KAALFONTEIN DIAMOND MINES, LIMITED.",Kaalfontein Piamgnd Mines Limited,KAALFONTEIN DIAMOND MINES LIMITED,Kaalfontein Piamgnd Mines Limited
82970,1889,"DE KAAP GOLD MINES, LIMITED.",Kaap Gold Mines Limited,KAAP GOLD MINES LIMITED,Kaap Gold Mines Limited
83045,1889,DE KAAP GOLD MINING AND EXPLORATION,Kaap Gold Mining Exploration Company,KAAP GOLD MINES LIMITED,Kaap Gold Mining Exploration Company
295322,1908,"KAAP RIVER GOLD MINING COMPANY, LIMITED. Liquidator G. Sharp, i3, Albert Buildings, Box 6232, Johannesburg.",Kaap Rivers Gold Dredging Company,KAAP RIVERS GOLD DREDGING COMPANY,Kaap Rivers Gold Dredging Company
351911,1909,"KAAPSCHE HOOP GOLD, LIMITEdT",Kaapsche Hoop Gold Limitedt,KAAPSCHE HOOP GOLD LIMITEDT,Kaapsche Hoop Gold Limited
103511,1891,"KABIN SYNDICATE OF SIAM, LIMITED.",Kabin Syndicate Siam Limited,KABIN SYNDICATE SIAM LIMITED,Kabin Syndicate Siam Limited
200181,1895,"KABOONGA COMPANY, LIMITED.",Kaboonga Company Limited,KABOONGA COMPANY LIMITED,Kaboonga Mining Company Limited
68573,1889,"KABOONGA MINING COMPANY, LIMITED.",Kaboonga Mining Company Limited,KABOONGA MINING COMPANY LIMITED,Kaboonga Mining Company Limited
11419,1887,"KABOONGA QUEENSLAND; GOLD MINE,",Kaboonga Queensland Gold Mine Limited,KABOONGA QUEENSLAND GOLD MINE,Kaboonga Queensland Gold Mine Limited
11446,1887,KABOONOrA QUEENSLAND GOLD-Continaed.,Kaboonora Queensland Gold,KABOONORA QUEENSLAND GOLD,Kaboonga Queensland Gold Mine Limited
557291,1912,"KABULGITTI GOLD MINES, LIMITED. Liquidator J. Ponsfonl, 5 & 6, Queen Street Place, E.C.",Kabulgittimgold Mines Limited,KABULGITTI GOLD MINES LIMITED,Kabulgitti Gold Mines Limited
169204,1894,KADITB-MYSOHE GOLD,Kaditb Mysohe Gold,KADITB MYSOHE GOLD,Kaditb Mysohe Gold
1092737,1922,"KADLJ N A PROSPECTORS. LTD. Directors Qualification, 400 sharesl.",Kadlj Prospectors Limited,KADLJ PROSPECTORS LIMITED,Kadlj Prospectors Limited
692015,1914,"KADU R-S H l MOGA GOgDflMELDS, SYN DICATEI LTD",Kadu Moga Gogdflmelds Syn Syndicatei,KADU MOGA GOGDFLMELDS SYN DICATEI,Kadu Moga Gogdflmelds Syndicate
861804,1917,"KADUNA Pr OSPECTORS, LIMITED. Directors Qualification, 400 shares .",Kaduna Ospectors Limited,KADUNA OSPECTORS LIMITED,Kaduna Ospectors Limited
735195,1915,KADUNA PROSPECTORS. LIMITED.,Kaduna Prospectors Limited Dlel Qrel,KADUNA PROSPECTORS LIMITED,Kaduna Prospectors Limited Dlel Qrel
793006,1916,"KADUNA SSeYcNreDtaICryATE and Offices F. Lee, 16, St. Helen s Place, E.C.",Kaduna Sseycn Dtaiceaate,KADUNA SSEYCN DTAICEAATE,Kaduna Syndicate Limited
735212,1915,KADUNA SYN DICATE. LIMITED.,Kaduna Syn Syndicate Limited,KADUNA SYN DICATE LIMITED,Kaduna Syndicate Limited
37089,1888,"KADUR-MYSORE GOLD MINES, LIMITED.",Kadur Mysore Gold Mines Limited,KADUR MYSORE GOLD MINES LIMITED,Kadur Mysore Gold Mines Limited
624788,1913,KADUR-SHIMOGA GOLDFIELDS SYNDICATE. LTD.,Kadur Shimoga Goldfields Syndicate Limited,KADUR SHIMOGA GOLDFIELDS SYNDICATE LIMITED,Kadur Shimoga Goldfields Syndicate Limited
557320,1912,"kADUR-SHrM Ar L FTELbS SYNDICATE, LTDDirectors",Kadur Shrm Ftelrs Syndicate Ltddrr,KADUR SHRM FTELRS SYNDICATE LTDDRR,Kadur Shrm Ftelrs Syndicate Ltddrr
406113,1910,"KAFFIRS T RU ST COM PA NY,111HIrE P .",Kaffirs Consolidated Investment And Land,KAFFIRS COM HIRE,Kaffirs Consolidated Investment And Land
295396,1908,"KAFFIRS NEW , LIMITED.",Kaffirs New Limited,KAFFIRS NEW LIMITED,Kaffirs New Limited
295410,1908,"KAFIR TIN DEVELOPMENT COMPANY, LIMITED.",Kafir Tin Development Company Limited,KAFIR TIN DEVELOPMENT COMPANY LIMITED,Kafir Tin Development Company Limited
351990,1909,KAFUE CdPPErr L VEL Pl NT CO.. LTD,Kafue Cdpperr Vel Limited,KAFUE CDPPERR VEL LIMITED,Kafue Cdpperr Vel Limited
925820,1918,"KAFUE COPPER DDEVQLOPMENT CO., LTD.",Kafue Copper Ddevqlopment Limited,KAFUE COPPER DDEVQLOPMENT LIMITED,Kafue Copper Development Limited
925825,1918,KAFUE COPPER DEVELOPMENT,Kafue Copper Development Rlimited,KAFUE COPPER DDEVQLOPMENT LIMITED,Kafue Copper Development Limited
658371,1914,"KAFUE COPPER I D EVV LQP MENT 00., LTD.",Kafue Copper Pment Limited,KAFUE COPPER EW LQP MENT,Kafue Copper Development Limited
1051057,1921,KAFUE EBfiFER ojeyeLoPme Ni cou ITD.,Kafue Ebfifer Itd,KAFUE EBFIFER ITD,Kafue Ebfifer Itd
586437,1913,"KAFUE PIQCTDERTIES, LIMITED. J. Directors. Foulkos.",Kafue Piqctderties Limited,KAFUE PIQCTDERTIES LIMITED,Kafue Properties Limited
468036,1911,"KAFUE PROPERTIES, LIMITED. Directors Qualification, 1 share i. Gray; J. Foulkes. Secretary and Offices R. R. King. Spencer House, Sou h E lacc, E.O. This company was registered May 10th, 1910, to acquire from J. Foulkes and O.",Kafue Properties Limited,KAFUE PROPERTIES LIMITED,Kafue Properties Limited
248324,1903,KAI SYNDICATE. LIMITED.,Kai Syndicate Limited,KAI SYNDICATE LIMITED,Kai Syndicate Limited
392350,1910,KAIiG-TTRLI OOLD,Kaiig Ttrli Oold,KAIIG TTRLI OOLD,Kaiig Ttrli Oold
37098,1888,"KAISER GOLD MINES, LIMITED.",Kaiser Gold Mines Limited,KAISER GOLD MINES LIMITED,Kaiser Gold Mines Limited
55094,1888,"KAISER WILHELM GOLD MINING CO., LIMITED.",Kaiser Wilhelm Gold Mining Limited,KAISER WILHELM GOLD MINING LIMITED,Kaiser Wilhelm Gold Mining Limited
434885,1910,"KAKABO U RNOlJ-MtRCU RrY J3 Yi TCATE7 LJM Directors Qualification, £50 .",Kakabo Rnolj Mtrcu Tcate Ljm,KAKABO RNOLJ MTRCU TCATE LJM,Kakabo Rnolj Mtrcu Tcate Ljm
1051082,1921,"KALAHARI DIAMONDS, LTD. Directors Qualification, .2100 .",Kalahari Diamonds Limited,KALAHARI DIAMONDS LIMITED,Kalahari Diamonds Limited
392330,1910,"KALG UR f GPJLDJmJNES , LI M ITE D .",Kalg Gpjldjmjnes Ite,KALG GPJLDJMJNES ITE,Kalgurli Gold Mines Limited
336005,1909,"KALGOOBLIE AMALGAMATED NEW Bankers itinca & Banking Corpn., Ltd., London. | Bank oC Australasia, Kalgoorlie, W.A. Solicitors Cox and Lafone. Secretary and Offices J. D. Kennedy, 37, Southampton Row, W.C.",Kalgooblie Amalgamated New,KALGOOBLIE AMALGAMATED NEW,Kalgoorlie Amalgamated Limited
392274,1910,"KALGOORLIE AMALGAMATED 1909 , LIMITED.",Kalgoorlie Amalgamated Limited,KALGOORLIE AMALGAMATED LIMITED,Kalgoorlie Amalgamated Limited
280050,1908,"KALGU RLI UN ITED GOLD Ml N I NG COM PAN yTTTD- Liquidator Charles S. Beale, 72, Bishopsgato Street Within, B.C.",Kalgu Rli Ited Gold Com,KALGU RLI ITED GOLD COM,Kalgurli Gold Mines Limited
279996,1908,"Official Lis t. Latest prices, pref., ; ord.. . KALGU RLT GOLD MlNES, LIMITED.",Kalgu Rlt Gold Mlnes Limited,KALGU RLT GOLD MLNES LIMITED,Kalgurli Gold Mines Limited
793150,1916,"KALGURL GOLD MINES, LIMITED. Directors Qualification, 250 shares .",Kalgurli Gold Mines Limited,KALGURL GOLD MINES LIMITED,Kalgurli Gold Mines Limited
280043,1908,"KALGURLI REEFS, LIMITED. Directors. Secretary Balph A. Jewell. | Charles H. Comber. and Offices 0. P. Bell, 573, Mansion House Chambers, B.C. Cables : Keelrake, London. Code: A.B.C., Moreing 4 Neal s. N.T., 8082 Bank. This company was registered November 27th, 1897, to acquire leases oovering",Kalgurli Reefs Limited,KALGURLI REEFS LIMITED,Kalgurli Reefs Limited
692036,1914,"KALGURLIV GQLD MlN ES, LIMITED. Directors Qualification, 250 shares .",Kalgurliv Gqld Limited,KALGURLIV GQLD LIMITED,Kalgurli Gold Mines Limited
248328,1903,KALULU SYNDICATE. LIMITED.,Kalulu Syndicate Limited,KALULU SYNDICATE LIMITED,Kalulu Syndicate Limited
216335,1895,"KAMBULA SYNDICATE, LIMITED.",Kambula Syndicate Limited,KAMBULA SYNDICATE LIMITED,Kambula Syndicate Limited
375851,1909,"KAMCHATKA SYNDICATE. LIMITED. Managers Birt, Potter and Hughes, Ltd.. a, Fonchuroh Avenne, E.C.",Kamchatka Syndicate Limited,KAMCHATKA SYNDICATE LIMITED,Kamchatka Syndicate Limited
862061,1917,--3-20 & . KAME ERSDAM MINES,Kame Ersdam Mines,KAME ERSDAM MINES,Kame Ersdam Mines
1051159,1921,KAMEELFONTEIN DIAMIOTND DEVELOPMENT,Kameelfontein Diamond Development Syndicate Limited,KAMEELFONTEIN DIAMIOTND DEVELOPMENT,Kameelfontein Diamond Development Syndicate Limited
735327,1915,"Latest price, 1i , LE. KAMERUNS GOLD SYNDICATE, LIMITED.",Kameruns Gold Syndicate Limited,KAMERUNS GOLD SYNDICATE LIMITED,Kameruns Gold Syndicate Limited
295440,1908,"KAMFERSDAM MINES, LIMITED.",Kamfersdam Toinrs Limited,KAMFERSDAM MINES LIMITED,Kamfersdam Toinrs Limited
434870,1910,KAM LOOPS MINES. LIMITED.,Kamloops Mines British Columbia Limited,KAM LOOPS MINES LIMITED,Kamloops Mines British Columbia Limited
692104,1914,"KAMPONG KAMUNT |NG TIN D REDG|NG, LIMITED. Directors A. W. Freeman; W. Freeman; 11. E. Pratten. Consulting Engineer J. 8. Henry, Grahamstown, New South Wales. Secretary and Oflices W. E. Hills, 28, Jamieson Street, Sydney, N.S.W.",Kampong Kamuntidng Tin Dredging Limited,KAMPONG KAMUNT TIN REDG LIMITED,Kampong Kamuntidng Tin Dredging Limited
