"","id","role","name","year","text","loc","lon","lat","company"
"977",278352,"managers","e d miles co",1908,"General Managers- E. D. Miles 4 Co., Ltd., Charters Towers. Solicitors Kimbers ft Boatman.","oatman",-114.3836,35.02639,"Day Block Company Limited"
"978",282665,"managers","e d miles",1908,"General Managers E. D. Miles & Co., Ltd., Charters Towers. Queensland.","queensland",142.7028,-20.91757,"Phoebe Gold Mining Company Limited"
"979",334288,"managers","e d miles",1909,"General Managers - E. D. Miles & Co., Ltd., Charters Towers.","oatman",-114.3836,35.02639,"Day Dawn Block And Wyndham Gold"
"980",338923,"managers","e d miles",1909,"General Managers E. D. Miles & Co., Ltd., Charters Towers, Queensland. Solicitors Budd, Johnson &. Jeck. | Auditors Viney, Prico &. Goodyear.","queensland",142.7028,-20.91757,"Phillips River Gold And Copper"
"981",394730,"managers","e d miles",1910,"General Managers E. D. Miles & Co., Ltd., Charters Towers, Queensland . Solicitors Budd, Johnson & Jeclc | Auditors Viney, Price & Goodyear;","queensland",142.7028,-20.91757,"Phozbe Gold Mining Company"
"982",455547,"managers","e d miles",1911,"General Managers - E. D. Miles & Co., Ltd., Charters Towers, Queensland. Solicitors Budd, Johnson & Jeck. | Auditors Viney, Price & Goodyear,","queensland",142.7027956,-20.9175738,"Phillips River Gold And Copper"
"983",516361,"managers","e d miles",1912,"General Managers E. D. Miles & Co., Ltd., Charters Towers, Queensland. Solicitors Budd, Johnson & Jeck. | Auditors Viney, Price & Goodyear. Bankers National Bank, Limited.","queensland",142.7027956,-20.9175738,"Phoebe Gold Mining Company Limited"
"984",629023,"managers","e d miles",1913,"London Direcfofl T. Mills ; E. A. Foster; R. Robinson. Mine Manager J. V. Dobsou, Charters Towers, Queensland. Managers E. D. Miles 6: Co., Limited, Charters Towers, Q ieensland. Auditors B. Gardner 6: R. Williams. Secretary and Ofllces J. J. Tavlor, Mosman St., Charters Towers, Queensland. London Secretary and Omoes W. Mills, 6, Great St. Helens, 11.0.","london",-0.1277583,51.5073509,"Mills Day Dawn United Gold"
"985",625334,"managers","j sommerville j miller",1913,".1. Bommerville. l R. Wh to. | J. Gardner. Managing. Mine Managers J. Sommerville and J. Miller.",NA,NA,NA,"Kepplehill Qqal Company Limited"
"986",871883,"engineers","onslow miller",1917,"Hon. C. S. M. B. Hanbury. I H. J. W. Holt. A. L. Onslow, Managing. Consulting Engineers and Superintendents-Onslow and Miller.","london",-0.1277583,51.50735,"Nantiago Mine Limited"
"987",899321,"engineers","onslow miller",1917,"Onslow, Managing. Consulting Engineers and Superintendents Onslow and Miller. Bankers-London","valley",-94.64745,36.83507,"Welsh Van Mining Company Limited"
"988",88610,"managers","j milligan",1889,"Opden, Palmer, and LniiRlon. J. Milligan, Orneral. | Capt. Howe, Mining.","jamaica",-77.297508,18.109581,"Oriental And Glanmire Gold Mining"
"989",715664,"managers","p milligan",1915,"Managers P. Milligan, Hem, Agent","marshall",-95.774913,36.0674332,"Arniston Coal Company Limited"
"990",320675,"engineers","alexander hill stewart mine",1908,"Lord Directors Qualification, £200 . Ernest HamiltCono,nsCuhlatiirnmgan. | A. B. Dealtry. | F. C. D. Haggard. | W. T. Morrison. Engineers Alexander Hill and Stewart. Mine Manager Paul S. Couldrey, Rossland, B.C. BaLnokcearsl Robarts, Lubbock & Co. | Auditors Ford, Rhodes & Ford. SecretOafrfyices Rossland, B.C. I Solicitors Burn & Berridge. and Offices F. A. Labouchere, 541, Salisbury House, E.C. Telegrams : Trifacial, London. N.T., 1956 Wall. This company was registered June 1st, 1900, to acquire from the West Le Roi Mining Co., Ltd., the Josie, Poorman, Annie and Annie Fractions, Rocking ham and Number One mineral claims, formerly called West Le Roi, and now known as Le Roi No. 2 Group, embracing 72 acres in the mineral zone of Ross land, British Columbia. The group immediately adjoins the Le Roi, War Eagle and Centre Star mines, and is distant about half-a-mile from the Rossland stations of the two trans-continental railways, the Canadian Pacific and the Great Northern. The consideration was £550,000, in cash. Tho ore contains gold, silver, and copper ; a concentrating plant is at work and ore shipments are in progress. Further claims in the Rossland and Ymir districts were acquired in 1905 and an option on a silver-lead property at Silverton in 1906. Development","rossland",-117.8,49.07814,"Langsuan Tin Mining Company Limited"
"991",1052952,"engineers","alexander hill stewart mine",1921,"Lord E. W. Hamilton, Chairman. 1 Major 0.11. Campbell. | A. B. Dealtry. I H. G. T. Hawes. L. W. Harm s. Mans ers and Consulting Engineers Alexander Hill and Stewart. Mine anager P. S. Oouldrey. Local Ofllces Rossland, E.C. Secretary and Ofl lces L. Rowell, 4, Broad Street Place, E.C. 2.","rossland",-117.8,49.07814,"Earl And Malcolm Murray Howatt"
"992",1094628,"managers","alexander hill stewart mine",1922,"Lord llr . W. Hamilton, Chairman. 1 Major C. H. Campbell. | A. B. Denltry. | H. G. T. Hawes. L. W. Harris. Managers and Consulting Engineers Alexander Hill and Stewart. Mine Manager D. Lay. Local Oflices R slaud, B.G. Secretary and Oflices L . Rowell, 4, Broad Street Place, E.G. 2.","london",-0.1277583,51.50735,"Largo Colliery Limited"
"993",994076,"engineers","holes brothers mine",1920,"BABILONIA GOLD MINES, LTD J. Directors. H. Cordner James, Chairman. I J. A. Agnew. | A. Pomerny. Consulting Engineers holes Brothers. Mine Manager J. . Lake, La Libertad, Nicaragua. Secretary and Ofilces G. G. Bay, 1, London Wall Buildings, 13.0. 2.","nicaragua",-85.207229,12.865416,"Babilonia Gold Mines Limited"
"994",766582,"engineers","james brothers mine",1916,"T. J. Hoover, Chairman. I J. A. Agnew. || J. H. Cordner James. || A. F. Kuehn. A. Pomeroy. Consulting Engineers James Brothers. Mine Manager-F. L. Thomas, La Libertad, Nicaragua. Bankers-Coutts & Co. | Solicitors-Broad & Co. Auditors-Monkhouse, Stoneham & Co. Secretary and Offices G. G. Hay, 1, London Wall Buildings, E.C. Telegrams: Golthay, London. Phone: 3700 Wall.","sierra",-96.1247847,41.294441,"Babilonia Gold Mines Limited"
"995",534568,"engineers","john on hotmann mine",1912,"F. Johnson, Chairman. | H. P. Clemes. I C. T. Holland. Consulting Engineers John on and HofTmann. Mine Manager It. ;. Burnott, Knrbcrlcy, S. Africa.","western",-95.7127622,37.0937489,"North Rte Lan Xplor Ati"
"996",1145796,"managers","osborne a chappel mine",1923,"Directors Qualification, 2,009 shares W. A. Ll lllil lg, Chairman. I J. E. H. Lomas. I H. W. Metcalfe. A. T. Rickards. Mine Managers Osborne a Chappel. Mine Omces lpoh, Perak, Federated Malay States. Secretary and Oflicss H. P. Hood, 65, London Wall, E.C.z.","london",-0.1277583,51.50735,"Pusing Rubber And Tin Limited"
"997",717717,"engineers","pawle brelich mine",1915,"C. E. Pearson, Chairman. I H. Kemble | E. A. Ridsdale. I Lt.-Col. C. L. W. Wallace. Oonsulting Engineers Pawle and Brelich. Mine Manager J. B. Settle. Auditors E. Layton Bennettlk Co. | Solicitors A. Veasey a Go. Bankers - Bank of British West Africa, Ltd. Secretary and. Ofilces H. St. J. Hodges, 20. Copthall Avenue, E.C.","london",-0.1277583,51.5073509,"Benue Northern Nigeria Tin Mines"
"998",997688,"engineers","london rhod sian mini",1920,"CAM AND MOTOR GOLD MINING CO. 1919 , LTD. Directors Qualification, 250 shares . Sir A. Bailey, Bart., KILM G. | B. Soutnwell. | G. S Fort. | I. Lewis. I L. E. B. Human. Consulting Engineers London and Rhod sian Mini g av-d Land 30., Ltd. Mine Ofiice Eiflel Flats, Hartley District, Rhqiesia. Local Oflice Sa isbury, Rhodesia. Secretaries and Omega London and Rhodesian Mining and Land 00., Ltd.,","london",-0.1277583,51.50735,"Cam And Motor Gold Mining"
"999",1064565,"engineers","central minn",1921,"P. Troquet. Consulting Engineers Central Minn","johannesburg",28.04731,-26.2041,"Robinsobi Gold Mining Limited"
"1000",452510,"managers","bewick mmoing",1911,"General Managers Bewick Mm-oing & On. Metallurgist K. p. Hwyiuvm.","london",-0.1277583,51.5073509,"Gwalia Consolidated Limited"
"1001",1073780,"engineers","c h mnmo",1921,"Resident hammer in Yukon E. E. McCarthy, Dawson City. Engineers C. H. Mnmo; J. F. Newsom; F. R. Short. Secretary and Oflices W. E. Bennett, 120, Broadway, New York, U.S.A.","yukon",-135,64.28233,"Yugoslavia Limited"
"1002",642172,"engineers","in nz bewick mnreinz",1913,"DiI BOtOH Qualification, £100 . F. C. Auld, Chairman. I Dr. L. H. Diehl. l B. H. Stafford. | G. Wilson. I J. MacAlister. Consulting Engineers and Managers in N.Z. Bewick. Mnreinz & 00., Karangshske. Mine Manager H. Stansfleld, Kamngahske, NZ. Solicitors Stephenson. Harwoou s 00.","london",-0.1277583,51.5073509,"Talisman Consolidated Limited"
"1003",357290,"managers","in johannesburg william mocallom",1909,"Sir Chas. Bean Euan-Smith, K.C.B. I John Seear. Joint Managers in Johannesburg William MoCallom and D. R. Wardron. Consulting Engineer R. Recknagel.","johannesburg",28.04731,-26.2041,"Ocean Consolidated Company Limited"
"1004",338774,"managers","w f de mole",1909,"Mine Managers W. F. De Mole Co., Kalgoorlie, W.A. Solicitors Ashunt, Morris, Crisp A Co.","kalgoorlie",121.466,-30.749,"Paringa Mining And Exploration Limited"
"1005",282514,"managers","w p de mole",1908,"Mine Managers W. P. De Mole ft Co., Kalgoorlie, W.A.","kalgoorlie",121.466,-30.749,"Paringa Mining And Exploration Limited"
"1006",480835,"managers","baron de moor",1911,"Managers Baron de Moor, llanaying. & Engineers. Robert Williams","london",-0.1277583,51.5073509,"Union Miniere Du Haut Katanga Limited"
"1007",173628,"engineers","bewick morcing",1894,"Col. J. M. S. Egan. Bewick and Morcing.","england",-1.17432,52.35552,"Pay Rock Silver Mines Limited"
"1008",734448,"engineers","bewick moreing lb",1915,"Directors Qualification, £250 . F. A. Govett, Chairman. I H. W. P. Clinton. | G. A. Touchfl. M.P. T. White. Consulting Engineers Bewick. Moreing lb 00., 20, Copthall Avenue, E.C., and","clinton",-93.7782689,38.3686324,"Ivan Hoe Gold Corporation Limited"
"1009",978841,"managers","bewick moreing a",1919,"General Managers Bewick Moreing A: Co.,20,CopthalI Avenue, E.C. 2, and Kalgoor1ie,W.A.","london",-0.1277583,51.5073509,"Oroya Links Limited"
"1010",8298,"engineers","bewick moreing",1887,"Bewick and Moreing, Civil and Mining Engineers, Suffolk House, E.C.","london",-0.1277583,51.5073509,"Farrington Mines Limited"
"1011",18834,"engineers","bewick moreing",1887,"Bewick and Moreing, Suffolk House, Laurence Pountney Hill, E.C.","london",-0.1277583,51.5073509,"Pittsburgh Consolidated Gold Mines Limited"
"1012",48305,"engineers","bewick moreing",1888,"Captain John M. Rogers. Bewick and Moreing.","mysore",76.6393805,12.2958104,"South East Mysore Gold Company"
"1013",72800,"engineers","bewick moreing",1889,"Capt. Francis Bennetts. Bewick and Moreing.","lombard street b",-75.1512578,39.943174,"Nine Reefs Gold Mining Company"
"1014",89030,"engineers","bewick moreing",1889,"Harries, Wilkinson, and llaikes. Bewick and Moreing.","london",-0.1277583,51.5073509,"Pondoland Exploration And Mining Company"
"1015",110134,"engineers","bewick moreing",1891,"John Gibbs, Son, and Lane. Bewick and Moreing.","england",-1.1743197,52.3555177,"Pay Rock Silver Mines Limited"
"1016",417423,"managers","bewick moreing",1910,"General Managers Bewick Moreing & Co.","london",-0.1277583,51.50735,"Taquah Central Mines Limited"
"1017",479575,"managers","bewick moreing",1911,"General Managers Bewick Moreing & Co. Mine Manager George Macfarlane, Tarkwa, West Africa.","london",-0.1277583,51.5073509,"Taquah Central Mines Limited"
"1018",540842,"managers","bewick moreing",1912,"Directors. D. Richards, CJ.hairman. | T. P. Dalfflish. | G. P. Doolctte. | P. H. Hamilton. Seear. I T. 8. Horn. | C. A. Moreing. Qeneral Managers Bewick Moreing & Co. Mine Manage r J. F. Telfer, Tarkwa, West Africa. Bankers London City and Midland Bank, Ltd. | Solicitors Ashurst, Morris Crisp & Co. Auditors Monkhouse. Stoneham k Co. Secretary and Offices F. C. Heley, 20, Coptball Avenue, E.C.","london",-0.1277583,51.5073509,"Taquah Central Mines Limited"
"1019",677224,"managers","bewick moreing",1914,"A. A. Agnew. I 1 . J. Hoover. I J. H. Cordner James. I A. Pomerov. General Managers Bewick. Moreing & Co. Mine Mans er u. airbairn, La Libertad, Nicaragua.","london",-0.1277583,51.5073509,"Babilon Old Tmiies Limited"
"1020",713136,"managers","bewick moreing",1914,"zmncirflmngoiq.inm1. mL.M.. ITED. 2100 . F. A. Govett. | H. 0. Hoover. l 1 . J. Hoover. General Managers Bewick. Moreing 6: Co.",NA,NA,NA,"Zennor Tin Mines Syndicate Limited"
"1021",893336,"managers","bewick moreing",1917,"General Managers Bewick Moreing","london",-0.1277583,51.50735,"Taouah Central Mines Limited"
"1022",947330,"managers","bewick moreing",1918,"General Managers Bewick Moreing & Co.","london",-0.1277583,51.5073509,"Taquah Central Mines Limited"
"1023",433912,"engineers","t t w morgana",1910,"CoClloienrsyulting Engineers T. ft W. Morgana, Broad St. House, E.C. Manager H. L. Trottnan, Singareni Collieries, Deccan, Innia.","london",-0.1277583,51.50735,"Hyderabad Deccan Company Limited"
"1024",494395,"engineers","t a w morgans",1911,"Lord Lawrence. I CharleB G. Du Croz. | George P. Rose, CLE , Managing. CCoonllsieurltying Engineers T. A W. Morgans, New Broad St. House, B.C. Manager H. L. Trotman, Sing-areui Collieries, Deccan, ln jia.","madras",80.2707184,13.0826802,"Hyderabad Deccan Company Limited"
"1025",276721,"engineers","t k w morgans",1908,"Consulting Engineers T. k W. Morgans. London ; Harry Gore, C.E., M.E., Melbourne. Bankers AudiLtoonrdso n CLeitsych&erM, iSdtleapnhdenBsan&k,CoL.imited. Secretary and Offices E. G. Masson, 2, Broad Street Place, E.C. N.T., 7840 Wall.","london",-0.1277583,51.50735,"Bay Ley Mines Limited"
"1026",1049905,"engineers","t t w morgans",1921,"Sir G. C. Walker, K. 1.8.1., Representing the Nt zam n Gorernmeut. Consulting Engineers T. 8t W. Morgans, New Broad Street House, 111.0.","london",-0.1277583,51.50735,"Hyderabad Deccan Company Limited"
"1027",64314,"engineers","t w morgans",1889,"T. and W. Morgans.","coleman",-94.8779003,36.8765114,"Divisadero Gold And Silver Mining"
"1028",319146,"engineers","t w morgans",1908,"ConsultinK Engineers T. and W. Morgans. | Solicitors Paines, Blyth & Hux Manager W. E. Thomas, P.O. Wondalli, Deccan, via Baichur, India.","marshall",-95.77491,36.06743,"Hutti Nizam Gold Mines Limited"
"1029",374963,"engineers","t w morgans",1909,"Joseph Riick. Consulting Engineers T. and W. Morgans, Broad St eet House, E.C. Manager J. D. H y, P.O. Wondalli, Deccan, via Baichur, India.","london",-0.1277583,51.50735,"Hutti Nizam Gold Mines Limited"
"1030",433873,"engineers","t w morgans",1910,"T. Morgans, M.I.C.E. | F. W. Grey, A.R.8.M. | Joseph Rock. | B. Mockett. Consulting Engineers T. and W. Morgans, Broad Sfeet House, E.C. Manager J. D. H- y, P.O. Wondalli, Deccan, viaRaichur, India.","london",-0.1277583,51.50735,"Hutti Nizam Gold Mines Limited"
"1031",494344,"engineers","t w morgans",1911,"T. Monrane, M.I.C.E. | F. W. Grey, A.R.S.M. | Joseph Bock. | B. Mockett. Consulting Engineers T. and W. Morgans, New Broad Street House, E.C. Manager J. D. H y, P.O. Wondalh, Deccan, via Baichur, India.","london",-0.1277583,51.5073509,"Hutti Nizam Gold Mines Limited"
"1032",623274,"engineers","t w morgans",1913,"Directors Qualification, £250 . F. W. Grey, Chairman. I T. Morgans. l J. Rock. B. Mockett. Consulting Engineers T. and W. Morgans, New Bro Street House, E.C. Manager J. D. Hay, P.0. Hntti, Deccan, via Baichur, Inrha.","london",-0.1277583,51.5073509,"Hutti Nizam Gold Mines Limited"
"1033",690774,"engineers","t w morgans",1914,"J. Rock. Consulting Engineers T. and W. Morgans, New Broad Street House, E.C. Manager J. D. Hey, P.O. Hutti, Deccan, via Baichur, India. Solicitorsel nincn, Blyth","london",-0.1277583,51.5073509,"Hutti Nizam Gold Mines Limited"
"1034",859245,"engineers","t w morgans",1917,"Rock. Consulting Engineers T. and W. Morgans, New Broad Street House, E.C.","london",-0.1277583,51.5073509,"Hutti Nizadm Gold Mines Limited"
"1035",923919,"engineers","t w morgans",1918,"F. W. Grey, Chairman. I B. Mockett. | 1 . Morgans. I E. B. Rock. Consulting Engineers T. and W. Morgans, New Broad Street House. 13.0. 2. Manager L. Parker, A.R.S.M., P.0. Hutti, Deccan, via Raichur, Solicitors Fairies, India. Blyth 8cHuxtable.","london",-0.1277583,51.5073509,"Hutti Nizam Gold Mines Limited"
