loc,lat,lon,country,reg
Snellville,33.8562,-84.0038,United States,NA
Bhitarwar,25.7922,78.1108,India,NA
Froyland,58.8308,5.7506,Norway,NA
Bhojpur Jadid,25.588,84.1621,India,NA
Nguekhokh,14.5128,-17.05,Senegal,NA
Sompeta,18.93,84.6,India,NA
Chepo,9.17,-79.1,Panama,NA
Canarana I,-13.55,-52.1658,Brazil,NA
Piove di Sacco,45.2977,12.0368,Italy,NA
Tenjo,4.9167,-74.1667,Colombia,NA
Belur,13.1642,75.8647,India,NA
Villefontaine,45.6133,5.1486,France,NA
Mirador,-6.3708,-44.3628,Brazil,NA
Kampong Thum,12.712,104.889,Cambodia,NA
Ypsilanti,42.244,-83.6208,United States,NA
Pennagaram,12.1343,77.8952,India,NA
Ibiruba,-28.6278,-53.09,Brazil,NA
Kudra,25.0463,83.7926,India,NA
Vianen,51.9833,5.1,Netherlands,NA
Kanniyakumari,8.0911,77.5417,India,NA
Pinan,8.4822,123.45,Philippines,NA
Baihar,22.1013,80.5497,India,NA
Akanavaritota,16.5984,81.8116,India,NA
Yabayo,5.95,-6.6,Cote d'Ivoire,NA
Kubinka,55.5667,36.7,Russia,NA
Butia,-30.12,-51.9619,Brazil,NA
Dereli,40.7333,38.4333,Turkey,NA
Cilimli,40.9,31.05,Turkey,NA
Kuala Pembuang,-3.3871000000000002,112.5434,Indonesia,NA
Five Corners,45.6883,-122.5738,United States,NA
Cha Grande,-8.2378,-35.4619,Brazil,NA
Ghogardiha,26.2799,86.47,India,NA
Middle,39.0852,-74.8337,United States,NA
Durbat,38.5333,68.6333,Tajikistan,NA
Kulpahar,25.319,79.641,India,NA
Khilchipur,24.0394,76.578,India,NA
Oroville,39.4999,-121.5634,United States,NA
La Corredoria,43.3853,-5.8208,Spain,NA
Reggane,26.7,0.1667,Algeria,NA
Joao Lisboa,-5.4478,-47.4008,Brazil,NA
Bryant,34.6152,-92.4914,United States,NA
Marblehead,42.4992,-70.8639,United States,NA
Terenos,-20.4419,-54.86,Brazil,NA
Parelhas,-6.6878,-36.6578,Brazil,NA
Tilothu,24.8051,84.0833,India,NA
Torrox,36.75,-3.95,Spain,NA
Zlotow,53.3603,17.0408,Poland,NA
Birnagar,25.9785,87.111,India,NA
Kissa,7.0333,1.7833,Benin,NA
Bouansa,-4.2186,13.7617,Congo,NA
Old Jamestown,38.8394,-90.2847,United States,NA
Hanahan,32.9302,-80.0027,United States,NA
Huanuni,-18.29,-66.8383,Bolivia,NA
Jandaia do Sul,-23.6028,-51.6428,Brazil,NA
Melzo,45.5,9.4167,Italy,NA
Mandrosohasina,-19.5833,47.1667,Madagascar,NA
Vallam,10.7199,79.0598,India,NA
Parsahi Sirsia,26.4676,86.4984,India,NA
Bequimao,-2.4489,-44.7828,Brazil,NA
Sandwich,41.7137,-70.4851,United States,NA
Esanboy,38.0833,68.3833,Tajikistan,NA
Mayluu-Suu,41.2457,72.448,Kyrgyzstan,NA
Teculutan,14.9877,-89.717,Guatemala,NA
Kloten,47.45,8.5833,Switzerland,NA
Sonhauli,25.5108,86.4707,India,NA
Forest Lake,45.2536,-92.9582,United States,NA
Villa Verde,16.6067,121.1828,Philippines,NA
Khowrzuq,32.7781,51.6461,Iran,NA
Wilnsdorf,50.8167,8.1,Germany,NA
Agoura Hills,34.151,-118.7609,United States,NA
Eastwood,53.018,-1.304,United Kingdom,NA
Nhamunda,-2.1858,-56.7128,Brazil,NA
Melnik,50.3506,14.4742,Czechia,NA
Abare,-8.7208,-39.115,Brazil,NA
Tsotsin-Yurt,43.2419,46,Russia,NA
Oberkirch,48.5333,8.0833,Germany,NA
Cuite,-6.485,-36.1569,Brazil,NA
Piqua,40.1506,-84.2441,United States,NA
Aguas Zarcas,10.4223,-84.3554,Costa Rica,NA
Depalpur,22.8509,75.5422,India,NA
Lohur,38.3833,68.7,Tajikistan,NA
Encruzilhada,-15.5308,-40.9089,Brazil,NA
Satiro Dias,-11.6,-38.6,Brazil,NA
Greiz,50.6547,12.1997,Germany,NA
Mirfield,53.6807,-1.6888,United Kingdom,NA
Dan Gorayo,8.7278,49.3417,Somalia,NA
Cardedeu,41.6406,2.3594,Spain,NA
Donauworth,48.7,10.8,Germany,NA
Lonar,19.98,76.52,India,NA
Luperon,19.9,-70.95,Dominican Republic,NA
Cabra,37.4667,-4.4333,Spain,NA
Abhayapuri,26.3225,90.6853,India,NA
Namburu,16.36,80.52,India,NA
Rumoi,43.941,141.637,Japan,NA
Hatvan,47.6681,19.6697,Hungary,NA
Farashband,28.8714,52.0917,Iran,NA
Atescatempa,14.175,-89.7417,Guatemala,NA
Orvieto,42.7183,12.1103,Italy,NA
Hirokawa,33.2415,130.5515,Japan,NA
Selendi,38.7444,28.8678,Turkey,NA
Itaiopolis,-26.3358,-49.9058,Brazil,NA
Marneuli,41.4969,44.8108,Georgia,NA
Jdour,32.1269,-8.7633,Morocco,NA
Azacualpa,15.3667,-88.55,Honduras,NA
Painesville,41.724,-81.2536,United States,NA
Comanesti,46.4297,26.45,Romania,NA
Kyakhta,50.35,106.45,Russia,NA
Urussanga,-28.5178,-49.3208,Brazil,NA
Jirkov,50.4999,13.4478,Czechia,NA
Bamumkumbit,5.8167,10.4167,Cameroon,NA
Leinefelde,51.3833,10.3333,Germany,NA
Crest Hill,41.5723,-88.1124,United States,NA
Rajaudha,26.7046,78.4223,India,NA
Nari Bhadaun,26.0065,86.2509,India,NA
Concarneau,47.8753,-3.9189,France,NA
Villa Hidalgo,21.6762,-102.588,Mexico,NA
Lichtenfels,50.1333,11.0333,Germany,NA
Rosedale,39.3266,-76.5084,United States,NA
Paraguacu,-21.5331,-45.7664,Brazil,NA
Sergach,55.5333,45.4667,Russia,NA
Bethel,41.3747,-73.3928,United States,NA
Simiti,7.9667,-73.95,Colombia,NA
Neustrelitz,53.3647,13.0636,Germany,NA
Glassboro,39.7014,-75.1113,United States,NA
Smorumnedre,55.7333,12.3,Denmark,NA
Rovira,4.25,-75.3333,Colombia,NA
East Northport,40.8791,-73.3233,United States,NA
Hakui,36.8936,136.779,Japan,NA
Agua Branca,-9.2608,-37.9361,Brazil,NA
Huanimaro,20.3675,-101.4969,Mexico,NA
Minturno,41.2667,13.75,Italy,NA
Diguapo,25.6988,104.9614,China,NA
Sbeitla,35.2297,9.1294,Tunisia,NA
Quissama,-22.1069,-41.4719,Brazil,NA
Tepetlixpa,19.0006,-98.8178,Mexico,NA
Nachod,50.4167,16.163,Czechia,NA
Telwa,25.8796,86.3837,India,NA
Shiruru,13.908,74.6058,India,NA
Lalin,42.65,-8.1167,Spain,NA
Agarpur,25.1957,87.0423,India,NA
Pujehun,7.3506,-11.7181,Sierra Leone,NA
Stebnyk,49.3,23.5667,Ukraine,NA
Del Carmen,9.869,125.97,Philippines,NA
Anicuns,-16.4608,-49.9619,Brazil,NA
Pedro Carbo,-1.8333,-80.2333,Ecuador,NA
Torgau,51.5603,13.0056,Germany,NA
Tsararafa,-22.7333,47.8167,Madagascar,NA
Cahors,44.4475,1.4406,France,NA
Ramjibanpur,22.83,87.62,India,NA
Zossen,52.2167,13.4497,Germany,NA
Acqui Terme,44.6761,8.4686,Italy,NA
Goole,53.6992,-0.8692,United Kingdom,NA
Viadana,44.9267,10.52,Italy,NA
Puerto Viejo,10.5737,-83.9548,Costa Rica,NA
Cruz Grande,16.7333,-99.1333,Mexico,NA
Boromo,11.75,-2.9333,Burkina Faso,NA
Perry,32.472,-83.7283,United States,NA
Dracevo,41.9367,21.5217,Macedonia,NA
Abrisham,32.555,51.5731,Iran,NA
Holzminden,51.8297,9.4483,Germany,NA
Erragondapalem,16.0397,79.3043,India,NA
Yeniseysk,58.4667,92.1333,Russia,NA
Bideford,51.016,-4.209,United Kingdom,NA
Schopfheim,47.65,7.8167,Germany,NA
Kakdwip,21.8791,88.1913,India,NA
Pamuru,15.0944,79.4138,India,NA
Sukhasan,25.4944,87.5263,India,NA
Bichena,10.45,38.2,Ethiopia,NA
Kleppe,58.7772,5.5967,Norway,NA
Bhikhi,30.07,75.53,India,NA
Otegen Batyr,43.3333,77.05,Kazakhstan,NA
Telgte,51.9819,7.7856,Germany,NA
Qorasuv,40.7222,72.887200000000007,Uzbekistan,NA
Ampefy,-19.0419,46.7328,Madagascar,NA
Hazlet,40.4265,-74.1712,United States,NA
Kannod,22.6676,76.7429,India,NA
Taquarana,-9.645,-36.4969,Brazil,NA
Pikalevo,59.5333,34.1333,Russia,NA
Marion Oaks,29.0011,-82.1953,United States,NA
Bara Malehra,24.5681,79.3069,India,NA
Whitpain,40.1578,-75.2769,United States,NA
Ivoti,-29.5908,-51.1608,Brazil,NA
Chipiona,36.7333,-6.4333,Spain,NA
Irlam,53.445,-2.422,United Kingdom,NA
Kotelnikovo,47.6333,43.15,Russia,NA
Bothell West,47.8056,-122.2401,United States,NA
Snina,48.9881,22.1567,Slovakia,NA
Ayaviri,-14.8818,-70.5901,Peru,NA
Frontino,6.7833,-76.1333,Colombia,NA
Toprakkale,37.0669,36.1464,Turkey,NA
Foley,30.3983,-87.665,United States,NA
Kuala Lipis,4.18,102.05,Malaysia,NA
Heusenstamm,50.05,8.8,Germany,NA
Baragoi,1.7833,36.7833,Kenya,NA
Manaratsandry,-16.1833,46.5,Madagascar,NA
Thimiri,12.8283,79.3079,India,NA
Perdoes,-21.0908,-45.0908,Brazil,NA
Satsuma,31.9057,130.4556,Japan,NA
Huercal-Overa,37.3833,-1.9333,Spain,NA
Fort St. John,56.2465,-120.8476,Canada,NA
Weesp,52.3,5.05,Netherlands,NA
Mithi,24.7333,69.8,Pakistan,NA
Sesheke,-17.4667,24.3,Zambia,NA
Urucui,-7.2333,-44.55,Brazil,NA
Naaldwijk,51.9931,4.205,Netherlands,NA
Kfar Kidde,34.2028,35.6544,Lebanon,NA
Guding,26.4876,107.446,China,NA
Paraibano,-6.4328,-43.9839,Brazil,NA
Lancing,50.832,-0.319,United Kingdom,NA
Jambai,11.4678,77.6434,India,NA
Yuancun,27.454,106.6649,China,NA
Jiangjiehe,27.2618,107.3886,China,NA
Jasidih,24.5138,86.6458,India,NA
Pattamadai,8.6726,77.5845,India,NA
Araruna,-6.5578,-35.7419,Brazil,NA
Villabate,38.0833,13.45,Italy,NA
Mahaditra,-21.75,47.1,Madagascar,NA
Sangin,32.0733,64.8339,Afghanistan,NA
Dagohoy,9.9167,124.2833,Philippines,NA
Schilde,51.2333,4.5667,Belgium,NA
Kurten,51.05,7.2667,Germany,NA
Fukagawa,43.7233,142.0536,Japan,NA
Udalguri,26.7537,92.1021,India,NA
Bhulwal,32.8094,74.7683,India,NA
Dicholi,15.5932,73.9457,India,NA
Naranjos,21.3472,-97.6833,Mexico,NA
Mairi,-11.7108,-40.1489,Brazil,NA
Palm Valley,30.2011,-81.3948,United States,NA
Moana,42.2833,-8.75,Spain,NA
Uetersen,53.6872,9.6692,Germany,NA
Nkoteng,4.5167,12.0333,Cameroon,NA
Aquidaba,-10.2833,-37.0333,Brazil,NA
Nesoddtangen,59.8086,10.6556,Norway,NA
Anage,-14.6119,-41.1358,Brazil,NA
Siran,40.1894,39.1267,Turkey,NA
Tolu Viejo,9.45,-75.45,Colombia,NA
Artik,40.6172,43.9758,Armenia,NA
Itarantim,-15.66,-40.0658,Brazil,NA
Molln,53.6269,10.6847,Germany,NA
Ambatosoratra,-17.6167,48.5167,Madagascar,NA
Guapiacu,-20.795,-49.22,Brazil,NA
Peshtera,42.0333,24.3,Bulgaria,NA
El Mansouria,33.75,-7.3,Morocco,NA
Faversham,51.3177,0.8928,United Kingdom,NA
Issaba,7.0833,2.6167,Benin,NA
Vasiana,-19.6333,46.2333,Madagascar,NA
Mandiavato,-19.0833,47.0167,Madagascar,NA
Guaymango,13.75,-89.8333,El Salvador,NA
Kwinana,-32.2394,115.7702,Australia,NA
Zhaodianzi,39.9373,118.6401,China,NA
Makurazaki,31.2728,130.2969,Japan,NA
Cassano d'Adda,45.5333,9.5167,Italy,NA
Ochtrup,52.2056,7.1903,Germany,NA
Glinde,53.5406,10.2111,Germany,NA
Kebemer,15.3667,-16.4333,Senegal,NA
Tsarabaria,-13.75,49.95,Madagascar,NA
Shirahama,33.6781,135.3481,Japan,NA
Westbrook,43.6954,-70.3539,United States,NA
Bachi-Yurt,43.2242,46.1942,Russia,NA
Zhosaly,45.4893,64.0915,Kazakhstan,NA
Zverevo,48.02,40.12,Russia,NA
Silla,39.3618,-0.4103,Spain,NA
Narayankher,18.0333,77.7833,India,NA
Shenandoah,30.4019,-91.002,United States,NA
Liancourt,19.1356,-72.5333,Haiti,NA
L'Assomption,45.8333,-73.4167,Canada,NA
Ban Tha Kham,9.1058,99.2325,Thailand,NA
Shakhunya,57.6667,46.6167,Russia,NA
Alagir,43.0333,44.2333,Russia,NA
Kanekallu,14.8864,77.0317,India,NA
Krasnohrad,49.3719,35.4569,Ukraine,NA
Shonai,38.8499,139.9047,Japan,NA
Malabuyoc,9.65,123.3333,Philippines,NA
Tarhzirt,32.4333,-6.1833,Morocco,NA
Altagracia,11.5672,-85.5783,Nicaragua,NA
Tiruvadi,10.8805,79.1049,India,NA
Samalapuram,11.0724,77.198,India,NA
Benicasim,40.0553,0.0642,Spain,NA
Yumbel,-37.1333,-72.5333,Chile,NA
Atlapexco,21.0042,-98.5056,Mexico,NA
Valderrama,11.0036,122.1294,Philippines,NA
Caridade,-4.2319,-39.1928,Brazil,NA
Golden,39.7406,-105.2118,United States,NA
Nilgiri,21.6466,86.9199,India,NA
Carira,-10.3581,-37.7008,Brazil,NA
Hassleholm,56.1667,13.7667,Sweden,NA
La Esmeralda,3.1739,-65.5467,Venezuela,NA
Casamassima,40.95,16.9167,Italy,NA
Rantabe,-15.7,49.65,Madagascar,NA
Ambalakirajy,-15.8333,48.5,Madagascar,NA
Analapatsy,-24.25,47.2,Madagascar,NA
Midalam,8.2167,77.2667,India,NA
Ban Tha Ton,20.0608,99.3622,Thailand,NA
Ampasimena,-24.3667,47.1667,Madagascar,NA
Trostyanets',50.4811,34.9646,Ukraine,NA
Bulolo,-7.2,146.6467,Papua New Guinea,NA
Andira,-23.0508,-50.2289,Brazil,NA
Giszowiec,50.2333,19.0667,Poland,NA
El Arenal,20.7754,-103.6935,Mexico,NA
Jubbah,28.02,40.94,Saudi Arabia,NA
Kamakhyanagar,20.9338,85.5449,India,NA
Zemio,5.0333,25.1333,Central African Republic,NA
Calatayud,41.35,-1.6333,Spain,NA
East Hemet,33.7301,-116.941,United States,NA
Cartavio,-7.8833,-79.2167,Peru,NA
Gebre Guracha,9.8,38.4,Ethiopia,NA
Rohar,25.9917,86.2366,India,NA
Tettnang,47.6708,9.5875,Germany,NA
Ennigerloh,51.8367,8.0256,Germany,NA
Had Zraqtane,31.45,-7.4,Morocco,NA
Imperial,32.839,-115.572,United States,NA
Usman,52.05,39.7333,Russia,NA
North Liberty,41.7438,-91.6112,United States,NA
Jhalida,23.3654,85.9758,India,NA
Mulundo,7.9333,124.3833,Philippines,NA
Siahkal,37.1528,49.8708,Iran,NA
Mangualde,40.6042,-7.7611,Portugal,NA
Sleaford,52.996,-0.413,United Kingdom,NA
Plattsburgh,44.6951,-73.4563,United States,NA
Wenden,50.9667,7.8667,Germany,NA
Uruburetama,-3.625,-39.5078,Brazil,NA
Hauppauge,40.8211,-73.2109,United States,NA
Ait Tamlil,31.48,-6.94,Morocco,NA
Xiaqiaotou,27.2167,100.15,China,NA
Coruche,38.9569,-8.5269,Portugal,NA
Quatro Barras,-25.3658,-49.0769,Brazil,NA
Olten,47.35,7.9,Switzerland,NA
Bressuire,46.84,-0.4886,France,NA
Rovato,45.567,9.9986,Italy,NA
Neviges,51.3128,7.0869,Germany,NA
Liuliang,35.2695,105.986,China,NA
Doany,-14.3667,49.5167,Madagascar,NA
Allanridge,-27.7544,26.6367,South Africa,NA
Poperinge,50.8547,2.7256,Belgium,NA
Blankenburg,51.7953,10.9622,Germany,NA
Pecan Grove,29.6235,-95.733,United States,NA
Mathurapur,25.5112,86.4557,India,NA
Quepos,9.4571,-84.1387,Costa Rica,NA
Aanekoski,62.6,25.725,Finland,NA
Volketswil,47.3906,8.6953,Switzerland,NA
Komarom,47.7403,18.1244,Hungary,NA
Mapai,-22.7306,32.0583,Mozambique,NA
Oregon,41.6524,-83.4321,United States,NA
Sand Springs,36.1353,-96.1283,United States,NA
Poshkent,39.8833,69.0333,Tajikistan,NA
Pradopolis,-21.3594,-48.0656,Brazil,NA
Ozorkow,51.9667,19.2833,Poland,NA
Utebo,41.7141,-0.9944,Spain,NA
Waldbrol,50.8789,7.615,Germany,NA
Hasanparti,18.0681,79.5236,India,NA
Amorebieta,43.2192,-2.7342,Spain,NA
Ban Na San,8.7997,99.3635,Thailand,NA
Hanumana,24.7789,82.096,India,NA
Schmalkalden,50.7167,10.45,Germany,NA
Eschwege,51.1881,10.0528,Germany,NA
Kittur,15.6,74.9,India,NA
Major Isidoro,-9.5319,-36.985,Brazil,NA
Lebbeke,51,4.1167,Belgium,NA
Yosano,35.5653,135.1529,Japan,NA
Signa,43.7833,11.1,Italy,NA
Brandsen,-35.1667,-58.2167,Argentina,NA
Nottuln,51.9278,7.3542,Germany,NA
Spoltore,42.455,14.1399,Italy,NA
Nizhnyaya Tura,58.6208,59.8478,Russia,NA
Tevaram,9.8967,77.2809,India,NA
Deblin,51.5667,21.8614,Poland,NA
Mokena,41.5327,-87.8781,United States,NA
Shafter,35.4794,-119.2013,United States,NA
Idhna,31.5586,34.9761,Palestine,NA
Hamina,60.5667,27.2,Finland,NA
Prunedale,36.8064,-121.6555,United States,NA
Castilho,-20.8722,-51.4875,Brazil,NA
Saint-Lazare,45.4,-74.1333,Canada,NA
Kuysinjaq,36.0833,44.6333,Iraq,NA
Port Angeles,48.1141,-123.4565,United States,NA
Kinston,35.2747,-77.5939,United States,NA
Chestermere,51.05,-113.8225,Canada,NA
Likak,30.895,50.0931,Iran,NA
Jaggampeta,17.1833,82.05,India,NA
Miamisburg,39.6322,-84.2724,United States,NA
Sarstedt,52.2394,9.8606,Germany,NA
Cognac,45.6958,-0.3292,France,NA
Saint-Lo,49.1144,-1.0917,France,NA
Cajola,14.9252,-91.616,Guatemala,NA
Sinacaban,8.2854,123.8436,Philippines,NA
Pichor,25.1756,78.1886,India,NA
Gubakha,58.8706,57.5933,Russia,NA
Southbury,41.4745,-73.2329,United States,NA
Atarfe,37.2229,-3.6899,Spain,NA
Ariccia,41.7167,12.6667,Italy,NA
Kuusankoski,60.9083,26.6236,Finland,NA
Mihona,26.2837,78.9805,India,NA
Volokolamsk,56.0333,35.95,Russia,NA
Cantagalo,-21.9808,-42.3678,Brazil,NA
Arcore,45.6333,9.3167,Italy,NA
Nosy Varika,-20.5833,48.5333,Madagascar,NA
Quartier Morin,19.7,-72.15,Haiti,NA
Mustang,35.3917,-97.7246,United States,NA
Piratini,-31.4478,-53.1039,Brazil,NA
Busra ash Sham,32.5167,36.4833,Syria,NA
Barroso,-21.1869,-43.9758,Brazil,NA
Ystrad Mynach,51.6419,-3.2405,United Kingdom,NA
Alhandra,-7.3504,-34.9284,Brazil,NA
Sil-li,39.488,125.464,North Korea,NA
Pescia,43.9017,10.6898,Italy,NA
Coaraci,-14.6408,-39.5508,Brazil,NA
Howard,44.5703,-88.0928,United States,NA
Kitatajima,35.9821,139.4816,Japan,NA
Liuguang,26.997,106.4376,China,NA
Masterton,-40.97,175.65,New Zealand,NA
Maple Shade,39.952,-74.995,United States,NA
Agryz,56.5219,52.9975,Russia,NA
Burghausen,48.1667,12.8333,Germany,NA
Bierun,50.1333,19.1,Poland,NA
Salmon Creek,45.7099,-122.6632,United States,NA
Guantiankan,28.2966,106.6083,China,NA
Lake Zurich,42.1956,-88.087,United States,NA
Corner Brook,48.9287,-57.926,Canada,NA
St. John,41.4429,-87.4697,United States,NA
Cekerek,40.0731,35.4947,Turkey,NA
Ad Dir`iyah,24.7333,46.5756,Saudi Arabia,NA
Paulistana,-8.1439,-41.15,Brazil,NA
Tingloy,13.65,120.8667,Philippines,NA
Mandaguacu,-23.3469,-52.095,Brazil,NA
Mosopa,-24.7792,25.4183,Botswana,NA
Grumo Nevano,40.9333,14.2667,Italy,NA
Selestat,48.2594,7.4542,France,NA
Desavilakku,11.6476,77.967,India,NA
Nyandoma,61.6667,40.2167,Russia,NA
Karcag,47.3111,20.9161,Hungary,NA
Alpinopolis,-20.8639,-46.3878,Brazil,NA
Simonesia,-20.1239,-42.0008,Brazil,NA
Pichidegua,-34.3586,-71.2831,Chile,NA
Jnane Bouih,32.0308,-8.7894,Morocco,NA
Mickleover,52.901,-1.552,United Kingdom,NA
Karuizawa,36.3484,138.597,Japan,NA
Asasa,7.1,39.1944,Ethiopia,NA
Arbaoun,36.4667,5.65,Algeria,NA
Enkhuizen,52.7,5.3,Netherlands,NA
Calvillo,21.85,-102.7167,Mexico,NA
Carate Brianza,45.7667,9.1833,Italy,NA
Itatinga,-23.1017,-48.6158,Brazil,NA
Lower Allen,40.2082,-76.9287,United States,NA
Lakhna,25.4532,85.1431,India,NA
Moosburg,48.4667,11.9333,Germany,NA
Narsapur,17.7374,78.2805,India,NA
Marsberg,51.45,8.8333,Germany,NA
Trzebinia,50.1667,19.4833,Poland,NA
Casalgrande,44.5833,10.7333,Italy,NA
Culpeper,38.4704,-78.0001,United States,NA
Tradate,45.7,8.9167,Italy,NA
Regente Feijo,-22.2208,-51.3028,Brazil,NA
Wanluan,22.5727,120.5678,Taiwan,NA
Varpalota,47.1989,18.1376,Hungary,NA
Wittlich,49.9869,6.8897,Germany,NA
Vazante,-17.9869,-46.9078,Brazil,NA
Oschersleben,52.0167,11.25,Germany,NA
Hongshui,38.5077,100.8814,China,NA
Taketa,32.9667,131.4,Japan,NA
Andaingo Gara,-18.2,48.2833,Madagascar,NA
Ayyampettai,10.8971,79.1915,India,NA
Luenoufla,7.0667,-6.25,Cote d'Ivoire,NA
Rybnoye,54.7333,39.5167,Russia,NA
Suarez,2.9589,-76.6953,Colombia,NA
Tash-Komur,41.35,72.2167,Kyrgyzstan,NA
Polonuevo,10.7833,-74.8667,Colombia,NA
Colotlan,22.1,-103.2833,Mexico,NA
Meise,50.9333,4.3333,Belgium,NA
Eupen,50.6333,6.0333,Belgium,NA
Talwandi Bhai,30.8558,74.9298,India,NA
Babanusah,11.3333,27.8,Sudan,NA
Kufstein,47.5833,12.1667,Austria,NA
Comodoro,-13.6593,-59.7941,Brazil,NA
Chopinzinho,-25.8558,-52.5228,Brazil,NA
Doujing,26.4789,105.1253,China,NA
Lackawanna,42.8182,-78.8325,United States,NA
Lieto,60.5,22.4497,Finland,NA
Ban Bueng,13.3142,101.1114,Thailand,NA
Cirie,45.2353,7.6003,Italy,NA
Rhar el Melah,37.1667,10.1833,Tunisia,NA
Urumita,10.5667,-73.0167,Colombia,NA
Bad Tolz,47.7603,11.5567,Germany,NA
Dharmsala,32.2153,76.3186,India,NA
Universal City,29.5521,-98.3074,United States,NA
Sarsawa,30.016,77.4,India,NA
Oulad Salmane,34.3356,-6.4604,Morocco,NA
Jakobstad,63.6667,22.7,Finland,NA
Porto Grande,0.7128,-51.4128,Brazil,NA
Yuanhucun,44.1977,86.8928,China,NA
Someren,51.3833,5.7167,Netherlands,NA
Gilching,48.1103,11.3011,Germany,NA
Cabusao,13.7275,123.1142,Philippines,NA
Mayen,50.3333,7.2167,Germany,NA
Duragan,41.4167,35.05,Turkey,NA
Arbutus,39.2428,-76.6922,United States,NA
Holden,42.3561,-71.8608,United States,NA
Tirthahalli,13.6884,75.2455,India,NA
Lajinha,-20.1508,-41.6228,Brazil,NA
Majhua,26.014,87.3018,India,NA
Barreira,-4.2869,-38.6428,Brazil,NA
Tirmitine,36.6618,3.9848,Algeria,NA
Yahotyn,50.2569,31.7817,Ukraine,NA
Capoeiras,-8.735,-36.6269,Brazil,NA
Ait Bousarane,31.7917,-7.0926,Morocco,NA
Andrychow,49.855,19.3414,Poland,NA
Hushihacun,40.8899,116.987,China,NA
Weil der Stadt,48.7508,8.8706,Germany,NA
Waxhaw,34.9363,-80.7439,United States,NA
Prichard,30.7735,-88.1301,United States,NA
Gunri,25.6408,84.658,India,NA
Venadillo,4.75,-74.9167,Colombia,NA
West Mifflin,40.3581,-79.9073,United States,NA
Keszthely,46.7696,17.2481,Hungary,NA
Indargarh,25.9109,78.5619,India,NA
Jagalur,14.5196,76.3391,India,NA
Eersel,51.35,5.3167,Netherlands,NA
Kasba Maker,25.9591,85.0316,India,NA
Manjathala,11.3624,76.7789,India,NA
Malacky,48.4358,17.0178,Slovakia,NA
Kalghatgi,15.1832,74.971,India,NA
Rawah,34.4686,41.9167,Iraq,NA
Ranst,51.2,4.55,Belgium,NA
Alzey,49.7458,8.1153,Germany,NA
Middelkerke,51.1847,2.8192,Belgium,NA
Cherepanovo,54.2333,83.3667,Russia,NA
Okhmalynka,47.5333,29.45,Ukraine,NA
Nanuet,41.0957,-74.0155,United States,NA
Utinga,-12.0819,-41.0939,Brazil,NA
Sparta,41.0486,-74.6264,United States,NA
Joliette,46.0167,-73.45,Canada,NA
Mogiyon,39.25,67.65,Tajikistan,NA
Staveley,53.2694,-1.3484,United Kingdom,NA
Tublay,16.4764,120.6333,Philippines,NA
Ban Thap Kwang,14.6103,101.0753,Thailand,NA
Midway,30.4169,-87.0229,United States,NA
Atasu,48.6903,71.6499,Kazakhstan,NA
Buckeburg,52.2608,9.0492,Germany,NA
Lodhwe,24.6404,85.2913,India,NA
Tolentino,43.2086,13.2841,Italy,NA
Hechingen,48.3517,8.9633,Germany,NA
Diinsoor,2.4106,42.9767,Somalia,NA
Ansermanuevo,4.8,-76,Colombia,NA
Roznava,48.6583,20.5308,Slovakia,NA
Khamaria,23.2129,80.0313,India,NA
Dachepalle,16.6,79.7333,India,NA
Crespo,-32.0333,-60.3167,Argentina,NA
Adria,45.05,12.05,Italy,NA
Palera,25.0201,79.2282,India,NA
Kolbermoor,47.85,12.0667,Germany,NA
Diepenbeek,50.9072,5.4175,Belgium,NA
Nocatee,30.0927,-81.4095,United States,NA
Xapuri,-10.6519,-68.5039,Brazil,NA
Yershov,51.35,48.2667,Russia,NA
Engelskirchen,50.9833,7.4167,Germany,NA
Heinola,61.2,26.0333,Finland,NA
Capela do Alto,-23.4706,-47.7347,Brazil,NA
Meerssen,50.8858,5.7519,Netherlands,NA
Bad Pyrmont,51.9867,9.2636,Germany,NA
Bad Aibling,47.8667,12.0167,Germany,NA
El Arahal,37.2667,-5.55,Spain,NA
Hemmingen,52.3236,9.7256,Germany,NA
Caraubas,-5.7928,-37.5569,Brazil,NA
Pidhorodne,48.5737,35.0966,Ukraine,NA
Acigol,38.55,34.5167,Turkey,NA
Jasien,54.3399,18.56,Poland,NA
Jajarm,36.95,56.38,Iran,NA
Pastrana,11.1333,124.8833,Philippines,NA
Rhede,51.8333,6.7006,Germany,NA
Aysha,10.75,42.5667,Ethiopia,NA
Garot,24.3234,75.652,India,NA
Buruanga,11.8438,121.8888,Philippines,NA
Meadowbrook,37.4301,-77.474,United States,NA
Stowmarket,52.19,1,United Kingdom,NA
Hoxut,42.2552,86.8607,China,NA
Puerto Morelos,20.8536,-86.8753,Mexico,NA
Altamont,42.198,-121.7248,United States,NA
Yellowknife,62.4709,-114.4053,Canada,NA
Ibicoara,-13.4108,-41.285,Brazil,NA
Arvin,35.1944,-118.8306,United States,NA
Monkseaton,55.043,-1.459,United Kingdom,NA
Otsego,45.266,-93.6201,United States,NA
Fukusaki,34.9503,134.7603,Japan,NA
Xihuangcun,37.1411,114.2293,China,NA
Haiger,50.7422,8.2039,Germany,NA
Tole Bi,43.6768,73.762,Kazakhstan,NA
Siruma,14.0219,123.2589,Philippines,NA
Hunters Creek,28.361,-81.4358,United States,NA
